PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
03409,12053,31274,6540,5513,13067,94,0.45739649879698,20958,12882,0.6146578872029774
03410,11476,29063,5831,5645,12510,76,0.4918961310561171,18459,10828,0.586597323798689
03411,4577,10337,1661,2916,6111,42,0.6370985361590562,9631,7363,0.7645104350534732
03500,6729,16560,2846,3883,8173,76,0.5770545400505276,14177,9968,0.7031106722155605
03600,8410,15107,2224,6186,10944,90,0.7355529131985731,15447,12379,0.8013853822748754
03701,9619,21765,2830,6789,14270,66,0.7057906227258551,14137,9821,0.6947018462191412
03702,6349,13530,1660,4689,8799,42,0.7385415025988344,11516,8698,0.7552969781174019
03703,18929,33946,9662,9267,15534,124,0.4895662739711554,28800,16866,0.585625
03704,5947,10263,2727,3220,4265,53,0.5414494703211703,11162,7824,0.7009496506002508
03801,8993,17202,3672,5321,9135,75,0.5916824196597353,14442,9537,0.6603656003323639
03802,9671,21330,4988,4683,8952,65,0.4842312067004446,15173,9324,0.6145126211032755
03803,3510,6070,896,2614,4455,25,0.7447293447293447,5763,4867,0.8445254207877841
03901,6044,10735,1366,4678,7614,44,0.7739907346128392,8467,6927,0.8181173969528759
03902,2454,4719,934,1520,2116,29,0.6193969030154849,5522,4303,0.779246649764578
04000,7774,14393,3293,4481,7237,96,0.5764085412914844,14116,10054,0.7122414281666194
04100,8783,23226,5285,3498,7744,88,0.39826938403734485,14779,8636,0.5843426483523919
04200,12780,27125,5805,6975,12821,153,0.545774647887324,20383,13174,0.6463229161556199
04300,12323,25696,7681,4642,7794,121,0.3766939868538505,19782,10465,0.5290162774239208
04400,13561,25711,6368,7193,10958,138,0.5304181107587936,20675,13127,0.6349214026602177
04501,7315,18929,3656,3659,7284,85,0.500205058099795,12202,8001,0.655712178331421
04602,7587,15547,2454,5133,8488,48,0.6765519968366943,12402,8996,0.7253668763102725
04701,2977,6158,999,1978,3180,32,0.6644272757809876,5186,4031,0.7772849980717316
04702,5462,10147,1668,3794,7847,42,0.694617356279751,9216,7177,0.7787543402777778
04703,8725,19086,3196,5529,9572,59,0.6336962750716333,15725,11389,0.7242607313195548
04704,3514,8704,1037,2477,5893,28,0.7048947068867387,7606,6180,0.8125164343938995
04705,14528,29951,8179,6349,10989,85,0.4370181718061674,21230,9743,0.458926048045219
04706,16947,32861,7873,9074,17219,121,0.535434000118015,24831,16733,0.6738753976883735
04707,8186,15734,4334,3852,7875,53,0.4705594918152944,12685,7412,0.5843121797398502
