PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
00100,8911,17279,4557,4354,6840,117,0.48860958366064416,15983,8764,0.548332603391103
00200,6397,9890,3475,2922,4728,89,0.4567766140378302,13177,8553,0.6490855278136146
00300,6703,9187,2343,4360,6136,43,0.6504550201402357,10918,7216,0.6609269096904195
00400,14975,21805,6788,8187,10804,131,0.5467111853088481,22437,14644,0.6526719258367875
