PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
05702,11538,22016,7068,4470,6979,100,0.3874154966198648,18409,8978,0.4876962355369656
05703,7837,14554,2304,5533,9075,57,0.7060099527880567,15025,10571,0.7035607321131447
05704,6881,14930,1536,5345,9227,61,0.7767766313035896,10349,7632,0.7374625567687699
05705,14538,32296,6216,8322,15893,103,0.572430870821296,23033,14542,0.631355012373551
05706,9775,25604,3251,6524,15495,87,0.6674168797953964,14751,9703,0.6577859128194699
05707,10823,26565,4836,5987,12238,78,0.5531737965443962,16960,11139,0.6567806603773585
05708,6606,12711,2051,4555,6768,55,0.6895246745382985,12020,8226,0.6843594009983361
05709,3893,10337,1054,2839,7065,35,0.7292576419213974,6750,5305,0.7859259259259259
05710,5722,7989,1681,4041,5711,55,0.7062216008388675,8851,6561,0.7412721726358603
05711,7006,14596,1701,5305,11168,36,0.7572081073365686,10473,8350,0.7972882650625418
05998,8424,18257,1752,6672,13045,122,0.792022792022792,16602,13709,0.8257438862787616
06100,11172,19410,2551,8621,12635,103,0.7716612960973863,18324,14598,0.7966601178781926
06901,8302,14530,3036,5266,8472,76,0.6343049867501807,12345,8511,0.6894289185905225
06902,12360,22789,3827,8533,13020,104,0.6903721682847896,21863,16698,0.7637561176416777
06903,7116,12510,1484,5632,9741,57,0.7914558740865655,14449,12489,0.8643504740812513
07101,6019,8945,364,5655,8044,81,0.9395248380129589,11802,10976,0.930011862396204
07102,6434,13858,1597,4837,9801,56,0.751787379546161,11295,9360,0.8286852589641435
07103,11606,29167,2842,8764,20500,107,0.7551266586248492,22997,18072,0.7858416315171544
07104,9458,21011,2467,6991,14732,97,0.7391626136603933,14511,10860,0.7483977672110812
07105,4677,11888,472,4205,10740,55,0.8990806072268548,10669,9965,0.9340144343424875
07106,5053,10088,1180,3873,7920,42,0.7664753611715812,10108,7157,0.7080530273051049
07301,6413,14362,1307,5106,10546,68,0.7961952284422267,10518,8731,0.8301007796158966
07302,17686,38922,5775,11911,24013,143,0.6734705416713785,24962,18457,0.7394038939187565
08101,6766,12749,626,6140,12059,66,0.9074785693171741,13241,11410,0.8617173929461521
08102,8868,16685,3131,5737,9607,88,0.6469327920613441,16078,12197,0.758614255504416
08103,8216,13706,1116,7100,11500,80,0.8641674780915287,14166,12590,0.8887477057743893
08301,9961,21978,4757,5204,8757,104,0.5224375062744704,16246,10810,0.6653945586605934
08302,8066,20742,3877,4189,7960,62,0.51934044135879,17487,11757,0.6723280150969292
08303,10588,25055,3091,7497,15521,109,0.7080657347941065,18680,14356,0.7685224839400429
08500,11136,24736,2757,8379,16010,110,0.7524245689655172,18770,15004,0.7993606819392648
08601,4225,9978,1929,2296,5132,43,0.5434319526627219,9347,5417,0.5795442387931957
08602,5958,15192,2851,3107,6245,64,0.5214837193689158,10878,6723,0.6180364037506895
08603,8683,21593,4384,4299,9384,66,0.49510537832546353,14632,8467,0.5786632039365773
08604,7796,14084,1742,6054,10609,78,0.7765520779887122,10945,8777,0.8019186843307446
08605,5554,18739,2545,3009,9719,47,0.5417716960749009,10201,6261,0.6137633565336732
08606,11759,27555,7750,4009,9952,98,0.3409303512203419,19263,8024,0.41654986243056635
08607,8840,21045,5921,2919,7057,94,0.33020361990950226,15304,6062,0.39610559330893885
08608,5994,13181,3731,2263,4601,59,0.3775442108775442,11247,6240,0.5548146172312617
08609,12300,25262,8969,3331,6808,117,0.2708130081300813,18544,6266,0.3378990509059534
08610,5210,13507,1856,3354,9739,48,0.6437619961612284,8621,6342,0.7356455167613966
08611,10385,22895,6374,4011,7497,72,0.38623013962445835,16311,8500,0.5211207160811722
08612,8402,15594,2628,5774,10380,76,0.6872173292073316,13022,9413,0.7228536323145446
08613,16825,30506,10154,6671,12182,121,0.3964933135215453,24555,12312,0.5014050091631033
08614,5677,10542,1407,4270,7700,62,0.752157829839704,8950,7008,0.7830167597765363
08615,10451,21619,6609,3842,7283,75,0.36762032341402734,16686,8491,0.5088697111350833
08616,5010,10720,1521,3489,6375,47,0.6964071856287425,7828,6049,0.7727388860500767
08617,6563,11892,2273,4290,8214,59,0.6536644827060796,10080,6567,0.6514880952380953
08618,3787,7019,1334,2453,4360,49,0.6477422762080802,6901,4401,0.6377336617881466
08619,4949,11013,1966,2983,7051,49,0.6027480299050313,9670,7228,0.7474663908996898
08620,5962,9204,1190,4772,6855,54,0.8004025494800403,9874,8082,0.8185132671662954
08621,4336,9913,962,3374,7563,46,0.7781365313653137,8753,6603,0.7543699303096081
08622,7273,18583,3386,3887,9254,59,0.5344424584078097,14399,7980,0.5542051531356345
08623,3587,7682,1494,2093,5189,38,0.583495957624756,8143,4147,0.5092717671619796
08624,7346,22184,4030,3316,8464,53,0.45140212360468285,12144,6900,0.5681818181818182
08625,6137,14251,2132,4005,8017,54,0.6525989897343979,10127,7606,0.7510615187123532
09101,4430,10218,1106,3324,7578,40,0.7503386004514673,8057,6951,0.8627280625543006
09102,4813,12794,1765,3048,7174,54,0.633284853521712,9178,6807,0.7416648507300065
09501,7911,21679,2557,5354,12483,64,0.676779168246745,13742,9176,0.667733954300684
09502,6822,17083,2062,4760,10560,47,0.6977425974787452,11075,7286,0.6578781038374718
09503,4757,11530,855,3902,8570,35,0.8202648728190036,9234,7496,0.8117825427766948
09504,10996,24501,4392,6604,13908,72,0.6005820298290288,21326,13467,0.6314826971771547
09505,11047,21225,4340,6707,12742,77,0.6071331583235268,17738,12231,0.6895365881159093
09506,10053,25733,4917,5136,11401,59,0.5108922709638913,18819,10448,0.5551835910515968
09507,7336,11991,2239,5097,8976,68,0.6947928026172301,13798,10332,0.748804174518046
09508,9781,24013,2714,7067,15629,76,0.7225232593804315,14964,10496,0.7014167334937182
09509,6767,16689,3681,3086,6317,41,0.4560366484409635,13955,8779,0.6290935148692225
09510,5292,12273,1748,3544,7879,37,0.6696900982615268,10353,7985,0.7712740268521202
09701,6057,17026,1329,4728,12157,39,0.7805844477464091,10500,8213,0.7821904761904762
09702,4155,8576,1809,2346,4442,29,0.5646209386281589,8003,5379,0.6721229538922904
09703,10264,26194,3441,6823,16160,62,0.6647505845674201,21310,13435,0.6304551853589864
09901,5078,9020,559,4519,7419,46,0.8899172902717606,8084,7388,0.9139040079168729
09902,6173,11861,1899,4274,6985,60,0.6923699983800421,10323,8159,0.7903710161774677
09903,10023,20933,3304,6719,11743,97,0.670358176194752,17408,11947,0.6862936580882353
09904,11028,26119,4142,6886,16121,99,0.6244105912223431,17838,11194,0.6275367193631574
09905,7269,17338,2941,4328,7796,65,0.5954051451368827,13364,8147,0.6096228674049686
09906,9375,22985,3149,6226,9517,100,0.6641066666666666,16405,12086,0.7367266077415422
09907,10124,15901,2404,7720,12075,103,0.7625444488344528,16440,13573,0.8256082725060827
09908,6110,9233,193,5917,9040,68,0.9684124386252045,10218,9925,0.9713251125464866
09909,4979,9192,1404,3575,6349,51,0.7180156657963447,9445,7732,0.8186341979883536
09910,2616,6375,68,2548,6239,24,0.9740061162079511,4014,3868,0.9636273044344793
09911,7070,17359,2300,4770,10811,64,0.6746817538896747,12424,8871,0.7140212491951062
10101,7248,16505,2458,4790,10137,68,0.6608719646799117,14124,10744,0.7606910223732654
10102,7822,12505,1936,5886,8664,77,0.752492968550243,13947,10554,0.7567218756721875
10103,12466,22027,3387,9079,14485,137,0.7283009786619605,22185,16965,0.7647058823529411
10104,6530,12562,969,5561,9777,44,0.8516079632465544,10726,9233,0.8608055192988999
10301,5371,10401,1232,4139,6695,59,0.7706199962762986,10209,8084,0.7918503281418356
10302,6445,12393,2048,4397,7798,65,0.6822342901474011,11936,9350,0.7833445040214477
10303,6672,15633,2953,3719,7874,82,0.5574040767386091,11199,7720,0.6893472631484954
10304,6231,13220,1852,4379,8203,84,0.7027764403787514,12424,9399,0.7565196394075981
10305,3857,6514,488,3369,5500,66,0.8734767954368681,8560,7672,0.8962616822429906
10306,10005,22126,4265,5740,11033,107,0.5737131434282858,16587,10884,0.6561765237836861
10307,12259,22218,4466,7793,13252,115,0.6356962231829676,18815,12961,0.688865267074143
