County,eligible_pop,non_enroll_rate,eligible_hh,no_snap_hh,county_fips
Kent,21229.0,0.350323,10566.0,5597.0,10001
New Castle,58575.0,0.631583,27252.0,17113.0,10003
Sussex,27554.0,0.528852,12150.0,7592.0,10005
