Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
1694069,Los Amigos Supermarket,122 Lafayette St,,Salem,MA,01970,3625,ESSEX,Convenience Store,42.517876,-70.893356,,,22
1693286,South Main Convenience Store,238 S Main St,,Fall River,MA,02721,5308,BRISTOL,Convenience Store,41.699108,-71.157379,,,23
1694699,Assembly Row Farmers Market,375 Assembly Row,,Somerville,MA,02145,4336,MIDDLESEX,Farmers and Markets,42.392914,-71.078827,,,117
1684439,Morline Super Caribbean Market 1,657 Route 28,Unit 4,Yarmouth,MA,02673,    ,BARNSTABLE,Grocery Store,41.648106,-70.224937,,,237
1687910,Fab Farms,12 S Main St,,Natick,MA,01760,4944,MIDDLESEX,Farmers and Markets,42.283337,-71.346771,,,310
1694427,Puma Express,841 Morton St,,Mattapan,MA,02126,2453,SUFFOLK,Convenience Store,42.28104,-71.086533,,,311
1691407,Convenience Plus,225 Western Ave,,Lynn,MA,01904,2745,ESSEX,Convenience Store,42.478004,-70.948708,,,376
1694490,Dracut Convenience,26 Pleasant St,,Dracut,MA,01826,4792,MIDDLESEX,Convenience Store,42.663013,-71.325752,,,377
759599,East Side Market,364 Centre St,,Brockton,MA,02302,2722,PLYMOUTH,Convenience Store,42.084129,-71.005234,,,378
1435332,Luau Brazilian Market,564 Washington St,,Abington,MA,02351,2424,PLYMOUTH,Grocery Store,42.107597,-70.94471,,,421
1697627,Big Y Pembroke 145,24 Mattakeesett St,,Pembroke,MA,02359,2527,PLYMOUTH,Super Store,42.067177,-70.812233,,,422
1450768,Richdale Food Shops 101,22 S Main St,,Randolph,MA,02368,4821,NORFOLK,Convenience Store,42.16124,-71.041107,,,423
1501336,Nubia Farms NAFMNP,402 Rindge,Avenue,Cambridge,MA,02140,    ,MIDDLESEX,Farmers and Markets,42.393116,-71.139908,,,424
1688698,Tiptop Co-op Community Market,8 Central St,,Brookfield,MA,01506,1612,WORCESTER,Convenience Store,42.215172,-72.100868,,,605
1690957,World Farmers,769 Main St,,Lancaster,MA,01523,2248,WORCESTER,Farmers and Markets,42.456455,-71.673355,,,661
1233786,Brothers Meat Market Inc.,113 Irving St,Ste 1,Framingham,MA,01702,7385,MIDDLESEX,Supermarket,42.275253,-71.415321,,,662
1694090,Nalee Yang,326 7 Bridge Rd,,Lancaster,MA,01523,2601,WORCESTER,Farmers and Markets,42.462364,-71.65921,,,663
1697548,M & M Market,169 Lincoln St,,Worcester,MA,01605,3743,WORCESTER,Convenience Store,42.279854,-71.793236,,,664
1694359,Joes Gas,33 Bedford St,,Lakeville,MA,02347,1307,PLYMOUTH,Convenience Store,41.88929,-70.957191,,,704
1694786,Niki's Liquor,24 Haydenville Rd,,Leeds,MA,01053,9713,HAMPSHIRE,Convenience Store,42.350327,-72.690666,,,855
1696296,Key Food Market Place,235 South St,,Holyoke,MA,01040,3611,HAMPDEN,Supermarket,42.196278,-72.621498,,,856
1388076,Jds Variety,259 Franklin Rd,,Fitchburg,MA,01420,5105,WORCESTER,Convenience Store,42.568623,-71.820923,,,857
1662260,The Farm Stand,244 School St,,Winchendon,MA,01475,1155,WORCESTER,Other,42.688892,-72.058144,,,1077
1670727,TRADER JOE'S NEWTON 583,165 Needham St,,Newton Upper Falls,MA,02464,1554,MIDDLESEX,Supermarket,42.312092,-71.21376,,,1103
1403085,7-Eleven 34400B,543 Ferry St,,Everett,MA,02149,5605,MIDDLESEX,Convenience Store,42.42004,-71.053955,,,1124
1626539,San Juan Market,65 W Dedham St,,Boston,MA,02118,1671,SUFFOLK,Grocery Store,42.341843,-71.072388,,,1235
1392066,The Daily Market 001,110 Savin Hill Ave,,Dorchester,MA,02125,1431,SUFFOLK,Supermarket,42.311798,-71.053719,,,1292
979327,Joe's Kwik Marts 515,41 Lee Burbank Hwy,,Revere,MA,02151,4001,SUFFOLK,Convenience Store,42.396107,-71.008995,,,1529
1626515,The Farmland,415 Main St,,Wakefield,MA,01880,3063,MIDDLESEX,Super Store,42.50243,-71.070351,,,1659
1325440,E Market,265 Merrimack St,,Lawrence,MA,01843,1700,ESSEX,Convenience Store,42.702663,-71.150185,,,1660
1635975,Costco Wholesale 1704,160 Old Post Rd,,Sharon,MA,02067,2843,NORFOLK,Super Store,42.104584,-71.227028,,,1719
1409593,Mutual Gas,675 Washington St,,South Easton,MA,02375,1197,BRISTOL,Convenience Store,42.042488,-71.078201,,,1867
1631083,Atlantic Hill Market ,248 Atlantic Ave,,Hull,MA,02045,3242,PLYMOUTH,Convenience Store,42.265778,-70.845375,,,1868
1686730,Omar And Sons,73 Liberty St,,Springfield,MA,01103,1011,HAMPDEN,Convenience Store,42.106373,-72.595375,,,1919
1635667,Leicester Gas & Market LLC 467,1603 Main St,,Leicester,MA,01524,1916,WORCESTER,Convenience Store,42.246792,-71.93792,,,1930
1621036,American Grocery,426 Main St,,Haverhill,MA,01830,3315,ESSEX,Convenience Store,42.7854,-71.07991,,,1933
972856,7-Eleven 34422A,687 S Main St,,Haverhill,MA,01835,7009,ESSEX,Convenience Store,42.759045,-71.097122,,,1934
1628479,Angelina's Convenience,1350 Middlesex St,,Lowell,MA,01851,1220,MIDDLESEX,Other,42.638168,-71.340073,,,1993
1635668,Stoughton Gas & Market LLC 500,1578 Turnpike St,,Stoughton,MA,02072,1065,NORFOLK,Convenience Store,42.152195,-71.074539,,,1994
1399609,Gateway Food Shops,872 W Boylston St,,Worcester,MA,01606,3030,WORCESTER,Convenience Store,42.323624,-71.793663,,,2110
1408426,Gateway Food Shops,98 Millbury St,,Worcester,MA,01610,2819,WORCESTER,Convenience Store,42.252644,-71.7995,,,2112
1637886,Deershorn Farm / Taxidermy Llc NAFMNP/TPG,241 Chace Hill Rd,,Lancaster,MA,01523,1740,WORCESTER,Farmers and Markets,42.426777,-71.716827,,,2115
1660182,S&i Market Inc,306 4th St,,Fall River,MA,02721,2822,BRISTOL,Convenience Store,41.696381,-71.156319,,,2140
1657251,Bridge Street Food Mart,407 Bridge St,,North Weymouth,MA,02191,1427,NORFOLK,Convenience Store,42.24295,-70.949524,,,2141
895201,Oak Grove Variety,9A Grove St,,Malden,MA,02148,1315,MIDDLESEX,Convenience Store,42.435577,-71.072495,,,2204
1590056,Sand Hills General Store,160 Turner Road,,Scituate,MA,02066,    ,PLYMOUTH,Convenience Store,42.208298,-70.724304,,,2205
866772,Cibao Market,3936 Washington St,,Roslindale,MA,02131,1233,SUFFOLK,Grocery Store,42.294147,-71.119675,,,2227
250327,CUMBERLAND FARMS  167,794 Springfield St,,Feeding Hills,MA,01030,2109,HAMPDEN,Convenience Store,42.075672,-72.655571,,,2340
250536,Pisces Fish Market N/A,690 American Legion Hwy,,Roslindale,MA,02131,3900,SUFFOLK,Other,42.283352,-71.112038,,,2359
1629022,The Local Shoppe # 014 014,93 County St,,Taunton,MA,02780,3500,BRISTOL,Convenience Store,41.895649,-71.079376,,,2441
1630398,Crown Smoke Shop & More,216 Adams St,,Dorchester,MA,02122,1300,SUFFOLK,Convenience Store,42.30154,-71.059578,,,2537
1638330,Dollar General 31401,170 Oak St,,Brockton,MA,02301,1354,PLYMOUTH,Other,42.101173,-71.031609,,,2630
1630485,Tj Convenience,182 Thorndike St,,Brookline,MA,02446,5844,NORFOLK,Convenience Store,42.350075,-71.126114,,,2640
1631598,Gsweetss,139 Lynnfield St,Ste 104,Peabody,MA,01960,5187,ESSEX,Other,42.517452,-70.958023,,,2851
1640108,7-Eleven 40292H,1781 N Shore Rd,,Revere,MA,02151,3589,SUFFOLK,Convenience Store,42.401478,-70.99765,,,2855
1633204,Quick Mart,58 S Main St,,Milford,MA,01757,3271,WORCESTER,Grocery Store,42.133801,-71.520584,,,2857
1597963,Amherst Mobile Market Inc,990 N Pleasant St,Apt A110,Amherst,MA,01002,3903,HAMPSHIRE,Other,42.403309,-72.533028,,,2907
1601945,Tending Tomorrow Farm,763 Old Stage Rd,,Barre,MA,01005,9406,WORCESTER,Farmers and Markets,42.449097,-72.134193,,,2910
252154,Market Basket 12,350 Winthrop Ave,,North Andover,MA,01845,4289,ESSEX,Super Store,42.6796,-71.133621,,,2925
252631,Shaw's 495,180A Cambridge St,,Burlington,MA,01803,2919,MIDDLESEX,Supermarket,42.511421,-71.198418,,,2975
248125,CVS PHARMACY 2339,1176 Granby Rd,,Chicopee,MA,01020,1549,HAMPDEN,Other,42.17466,-72.587578,,,3118
268575,Crosby's Marketplace,211 Sudbury Rd,,Concord,MA,01742,3498,MIDDLESEX,Super Store,42.454018,-71.355705,,,3185
1638527,Kibbys Corner,824 Worthington St,,Springfield,MA,01105,1100,HAMPDEN,Convenience Store,42.111805,-72.583443,,,3328
1647527,Susies Convenience,520 Main St,,Springfield,MA,01151,    ,HAMPDEN,Convenience Store,42.155876,-72.487175,,,3335
244755,ATKINS FRUIT BOWL INC,1150 West St,,Amherst,MA,01002,3327,HAMPSHIRE,Super Store,42.319176,-72.529114,,,3361
245015,MARKET BASKET  44,199 BOSTON RD,,BILLERICA,MA,01821,    ,MIDDLESEX,Super Store,42.542423,-71.251694,,,3377
245115,POCASSET COUNTRY MARKET,303 Barlows Landing Rd,,Pocasset,MA,02559,1970,BARNSTABLE,Grocery Store,41.693275,-70.613609,,,3383
267243,Walgreens 17226,501 North St,,Pittsfield,MA,01201,4101,BERKSHIRE,Other,42.455696,-73.251976,,,3452
246285,Whole Foods Market 10026,200 Alewife Brook Pkwy,,Cambridge,MA,02138,1102,MIDDLESEX,Super Store,42.389084,-71.141693,,,3518
267362,ARAX MARKET,585 Mount Auburn St,,Watertown,MA,02472,4154,MIDDLESEX,Grocery Store,42.370365,-71.158981,,,3521
1645954,Delaney's Market- Springfield,334 Park St,,West Springfield,MA,01089,3699,HAMPDEN,Convenience Store,42.102489,-72.625847,,,3585
255001,Walmart  2155,677 Timpany Blvd,,Gardner,MA,01440,3452,WORCESTER,Super Store,42.551529,-71.994644,,,3682
242449,Shaw's 4471,368 Southbridge St,,Auburn,MA,01501,2439,WORCESTER,Supermarket,42.205925,-71.837654,,,3686
243854,CVS PHARMACY 1110,4171 N Main St,,Fall River,MA,02720,1647,BRISTOL,Other,41.751122,-71.120804,,,3687
242781,CVS PHARMACY  1259,231 Massachusetts Ave,,Boston,MA,02115,3500,SUFFOLK,Other,42.344337,-71.086739,,,3794
255199,MARKET BASKET  5,700 Essex St,,Lawrence,MA,01841,4396,ESSEX,Super Store,42.701946,-71.172127,,,3798
254162,CUMBERLAND FARMS  0145,134 King St,,Northampton,MA,01060,2349,HAMPSHIRE,Convenience Store,42.324127,-72.632835,,,3833
255236,Kam Man Food,219 Quincy Ave,,Quincy,MA,02169,    ,NORFOLK,Super Store,42.240326,-70.992058,,,3836
1591198,Aries Market NA,5 Lewis Mall,,East Boston,MA,02128,2769,SUFFOLK,Convenience Store,42.368996,-71.040359,,,3875
248773,Roche Bros Supermarkets Inc 105,150 W Central St,,Natick,MA,01760,4106,MIDDLESEX,Supermarket,42.281265,-71.376961,,,3960
266698,VICTORY,573 Union St,,West Springfield,MA,01089,4114,HAMPDEN,Grocery Store,42.100113,-72.611801,,,3991
270826,CVS PHARMACY 1198,9 Nelson St,,Leominster,MA,01453,2131,WORCESTER,Other,42.542915,-71.760887,,,4046
243668,RICHDALE CONVENIENCE STORE,573 Chestnut St,,Lynn,MA,01904,2718,ESSEX,Convenience Store,42.478176,-70.951256,,,4054
235505,CVS PHARMACY 492,2100 Acushnet Ave,,New Bedford,MA,02745,6310,BRISTOL,Other,41.679394,-70.923004,,,4119
236177,CVS PHARMACY 685,1145 Kempton St,,New Bedford,MA,02740,1531,BRISTOL,Other,41.636471,-70.956711,,,4166
236327,Trucchis Supermarket 4,858 Bedford St,,Abington,MA,02351,1650,PLYMOUTH,Super Store,42.127254,-70.949905,,,4182
284079,Big Y Supermarkets 50,44 Willimansett St,,South Hadley,MA,01075,    ,HAMPSHIRE,Super Store,42.222763,-72.572044,,,4228
236938,CUMBERLAND FARMS  2287,2012 Acushnet Ave,,New Bedford,MA,02745,6124,BRISTOL,Convenience Store,41.676388,-70.923279,,,4452
237865,Hannaford Supermarket & Pharmacy 8017,55 Russell St,,Waltham,MA,02451,    ,MIDDLESEX,Super Store,42.375977,-71.244568,,,4529
234401,CUMBERLAND FARMS 2315,460 Route 134,,South Dennis,MA,02660,3423,BARNSTABLE,Convenience Store,41.691795,-70.152641,,,4541
284706,Shaw's 1598,1070 Iyannough Rd,,Hyannis,MA,02601,    ,BARNSTABLE,Supermarket,41.672966,-70.304787,,,4633
269681,Corporation Market LLC,136 Newbury St,,Lawrence,MA,01841,3910,ESSEX,Grocery Store,42.712543,-71.155792,,,4692
234988,COMPARE SUPERMARKET,153 Hawthorne St,,Chelsea,MA,02150,3242,SUFFOLK,Super Store,42.392021,-71.034454,,,4738
284932,CVS PHARMACY  1012,2743 Main St,,Watertown,MA,02472,4326,MIDDLESEX,Other,42.370907,-71.195168,,,4742
285074,Price Chopper Marlborough 162,240 E Main St,,Marlborough,MA,01752,2669,MIDDLESEX,Supermarket,42.353477,-71.534569,,,4801
240078,Walgreens 18091,530 Somerville Ave,,Somerville,MA,02143,3216,MIDDLESEX,Other,42.382702,-71.106964,,,4890
238664,MCKINNON'S BUTCHER SHOP,73 Holten St,,Danvers,MA,01923,1938,ESSEX,Super Store,42.560947,-70.947983,,,4970
238898,Hartes Package & Variety Store,47 Dalton Ave,,Pittsfield,MA,01201,3503,BERKSHIRE,Convenience Store,42.457161,-73.231682,,,4991
228961,CVS PHARMACY 615,233 Broadway,,Methuen,MA,01844,3037,ESSEX,Other,42.724812,-71.184464,,,5021
229004,Walgreens 2311,1919 Wilbraham Rd,,Springfield,MA,01129,1822,HAMPDEN,Other,42.114983,-72.497826,,,5027
229501,FOODIE'S URBAN MARKET,1421 Washington St,,Boston,MA,02118,2009,SUFFOLK,Super Store,42.341137,-71.070633,,,5068
1652858,Rei Do Gado Market Westborough,122 Turnpike Rd,,Westborough,MA,01581,2854,WORCESTER,Grocery Store,42.284363,-71.605186,,,5099
1670400,Big Y Uxbridge 131,250 South Main Street,,Uxbridge,MA,01569,    ,WORCESTER,Super Store,42.065094,-71.622498,,,5102
285441,CUMBERLAND FARMS 6617,19 Montague Rd,,Amherst,MA,01002,1027,HAMPSHIRE,Convenience Store,42.41066,-72.530846,,,5133
285692,Star Market 4595,625 W Main St,,Hyannis,MA,02601,3420,BARNSTABLE,Supermarket,41.651833,-70.317291,,,5161
287382,BERKSHIRE CO-OP MARKET,34 Bridge St,,Great Barrington,MA,01230,3103,BERKSHIRE,Other,42.193268,-73.361755,,,5318
287463,Appleton Market,435 Appleton St,,Holyoke,MA,01040,4064,HAMPDEN,Grocery Store,42.208267,-72.615639,,,5328
258461,CVS PHARMACY  2254,137 S Main St,,Milford,MA,01757,3258,WORCESTER,Other,42.12672,-71.518547,,,5336
226183,Stop & Shop 0015,450 Paradise Rd,Ste 1,Swampscott,MA,01907,1378,ESSEX,Supermarket,42.483128,-70.90451,,,5454
226381,CVS PHARMACY 0604,199 Sudbury Rd,,Concord,MA,01742,3466,MIDDLESEX,Other,42.455059,-71.357048,,,5468
227824,BIRDS STORE,94 Maple St,,Florence,MA,01062,1294,HAMPSHIRE,Grocery Store,42.335209,-72.672234,,,5496
227999,Walmart 2222,333 Main St,,Tewksbury,MA,01876,1727,MIDDLESEX,Super Store,42.622887,-71.269691,,,5560
230083,HANNAFORD SUPERMARKET 8009,18 Main St,,Townsend,MA,01469,1300,MIDDLESEX,Super Store,42.650124,-71.660522,,,5590
230149,Stop & Shop 458,660 Merrill Rd,,Pittsfield,MA,01201,3714,BERKSHIRE,Supermarket,42.465435,-73.203186,,,5630
228193,7-Eleven 37405H,774 Plain St,,Marshfield,MA,02050,2107,PLYMOUTH,Convenience Store,42.106758,-70.748032,,,5672
231843,Shaw's 2470,50 Boston Tpke,Ste 1,Shrewsbury,MA,01545,3540,WORCESTER,Supermarket,42.273621,-71.753258,,,5675
259028,Stop & Shop 17,495 Southern Artery,,Quincy,MA,02169,4610,NORFOLK,Supermarket,42.252769,-70.994972,,,5685
228296,Big Y Supermarkets 24,505 E Main St,,Southbridge,MA,01550,2929,WORCESTER,Super Store,42.068424,-72.009308,,,5712
288074,Big Y Supermarkets 08,195 College Hwy,,Southwick,MA,01077,9438,HAMPDEN,Super Store,42.025074,-72.788353,,,5727
288180,CVS PHARMACY  1230,151 N Main St,,Belchertown,MA,01007,9839,HAMPSHIRE,Other,42.288296,-72.406792,,,5770
259287,Walmart  1984,1415 Curran Memorial Hwy,,North Adams,MA,01247,3964,BERKSHIRE,Super Store,42.664307,-73.108025,,,5784
288298,CVS PHARMACY  1225,22 Main St,,Blackstone,MA,01504,2257,WORCESTER,Other,42.017204,-71.529106,,,5822
259475,CVS PHARMACY  43,474 Washington St,,Weymouth,MA,02188,2911,NORFOLK,Other,42.207611,-70.957031,,,5883
230746,VENTURA'S MEAT OUTLET,388 Lawton St,,Fall River,MA,02721,    ,BRISTOL,Specialty Store,41.674248,-71.154892,,,5943
278777,Shaw's 1632,100 N Main St,,Carver,MA,02330,1046,PLYMOUTH,Supermarket,41.922241,-70.804276,,,6032
278865,CUMBERLAND FARMS  6694,317 Federal St,,Greenfield,MA,01301,1949,FRANKLIN,Convenience Store,42.601318,-72.593491,,,6038
264258,Trader Joe's 503,659 Worcester Rd,,Framingham,MA,01701,5223,MIDDLESEX,Supermarket,42.298466,-71.424278,,,6112
279720,CVS PHARMACY  2161,302 Main St,,Oxford,MA,01540,2361,WORCESTER,Other,42.116413,-71.864761,,,6145
280645,Trader Joe's 510,899 Boylston St,,Boston,MA,02115,3104,SUFFOLK,Supermarket,42.348518,-71.084122,,,6220
280884,Walgreens 6739,54 Plain St,,Lowell,MA,01851,4419,MIDDLESEX,Other,42.626064,-71.322723,,,6245
260785,Stop & Shop 22,55 Long Pond Dr,,South Yarmouth,MA,02664,4161,BARNSTABLE,Supermarket,41.658085,-70.206108,,,6259
274994,Hannaford Food & Drug 8003,118 Lancaster St,,Leominster,MA,01453,3833,WORCESTER,Super Store,42.521397,-71.7537,,,6274
275046,MARKET BASKET 15,2 Water St,,Haverhill,MA,01830,6223,ESSEX,Super Store,42.775993,-71.075165,,,6314
281089,Stop & Shop 49,700 Pleasant St,,Watertown,MA,02472,2421,MIDDLESEX,Supermarket,42.367332,-71.213531,,,6324
276406,Star Market 3566,1717 Beacon St,,Brookline,MA,02445,5301,NORFOLK,Supermarket,42.338203,-71.139359,,,6346
277445,Walgreens 17542,1 Saint James Ave #5,,Chicopee,MA,01020,2441,HAMPDEN,Other,42.147724,-72.57869,,,6435
262105,Stop & Shop 487,700 Middle St,,E WEYMOUTH,MA,02189,    ,NORFOLK,Supermarket,42.201115,-70.945633,,,6443
262332,Stop & Shop 80,1277 Liberty St,,Springfield,MA,01104,1165,HAMPDEN,Supermarket,42.138245,-72.578255,,,6598
262357,Andrews Fruit & Produce,1697 S Main St,,Fall River,MA,02724,2101,BRISTOL,Grocery Store,41.684593,-71.175293,,,6605
277738,CVS PHARMACY  818,76 N Pleasant St,,Amherst,MA,01002,1703,HAMPSHIRE,Other,42.37685,-72.519928,,,6673
277814,Walgreens 03736,501 Sumner Ave,,Springfield,MA,01108,2306,HAMPDEN,Other,42.086163,-72.557846,,,6703
262781,CVS Pharmacy 1234,208 Elm St,,Westfield,MA,01085,3062,HAMPDEN,Other,42.124863,-72.747978,,,6934
310306,Walgreens 4729,951 Boston Providence Tpke,,Norwood,MA,02062,4719,NORFOLK,Other,42.179596,-71.19017,,,7081
310569,PriceRite of Chicopee 361,1600 Memorial Dr,,Chicopee,MA,01020,3933,HAMPDEN,Super Store,42.200642,-72.574326,,,7126
310617,Crosby's Marketplace,62 Central St,,Georgetown,MA,01833,2407,ESSEX,Super Store,42.721577,-70.992455,,,7138
1653553,Honeyland Farms,636 Main St,,Holyoke,MA,01040,7600,HAMPDEN,Convenience Store,42.194649,-72.61203,,,7147
1058122,Lipton Market #608 Greenfield 608,100 Mohawk Trl,,Greenfield,MA,01301,3112,FRANKLIN,Convenience Store,42.584053,-72.615456,,,7206
234029,90 Meats Outlet Inc,90 Avocado St,,Springfield,MA,01104,3304,HAMPDEN,Super Store,42.1087,-72.60862,,,7212
311123,CRONIN'S SPA,36 Adams St,,Taunton,MA,02780,2436,BRISTOL,Convenience Store,41.90855,-71.095657,,,7241
249630,Stop & Shop 98,438 Dartmouth St,,New Bedford,MA,02740,1115,BRISTOL,Supermarket,41.616398,-70.936928,,,7402
311638,Stop & Shop 53,713 E Broadway,,South Boston,MA,02127,1528,SUFFOLK,Supermarket,42.335583,-71.036583,,,7408
309057,Arnold's Meats,307 Grattan St,,Chicopee,MA,01020,1336,HAMPDEN,Super Store,42.165596,-72.591187,,,7479
309215,Market Basket 58,227 Highland Ave,,Salem,MA,01970,1830,ESSEX,Super Store,42.504784,-70.921066,,,7493
294038,CUMBERLAND FARMS 6677,3 Main St,PO Box 158,Brimfield,MA,01010,    ,HAMPDEN,Convenience Store,42.121933,-72.201462,,,7599
292833,Roche Bros Supermarkets Inc 120,184 Linden St,,Wellesley,MA,02482,7933,NORFOLK,Supermarket,42.301331,-71.292839,,,7806
293233,Stop & Shop 93,301 Newbury St,Ste 1,Danvers,MA,01923,1010,ESSEX,Supermarket,42.584652,-70.963814,,,7841
232205,Walmart 2901,180 N King St,,Northampton,MA,01060,1120,HAMPSHIRE,Super Store,42.342628,-72.64167,,,7902
307896,CVS PHARMACY #321 0321,95 Washington St,,Canton,MA,02021,4006,NORFOLK,Other,42.139915,-71.147705,,,7973
273863,CVS PHARMACY  166,115 Stafford St,,Worcester,MA,01603,1440,WORCESTER,Other,42.238853,-71.844612,,,8033
381321,Whole Foods Market 10015,15 Washington St,,Brighton,MA,02135,7401,SUFFOLK,Super Store,42.342525,-71.140648,,,8054
333661,Shaw's 1411,4171 N Main St,Ste 1,Fall River,MA,02720,1647,BRISTOL,Supermarket,41.751122,-71.120804,,,8158
334040,Shaw's 4407,715 Crescent St,Ste 1,Brockton,MA,02302,3363,PLYMOUTH,Supermarket,42.081192,-70.990356,,,8200
334427,Big Y Supermarkets 22,740 S Main St,,Great Barrington,MA,01230,2014,BERKSHIRE,Super Store,42.180141,-73.365204,,,8228
315407,Cumberland Farms 2301,122 State Rd,,North Dartmouth,MA,02747,2921,BRISTOL,Convenience Store,41.638508,-70.9701,,,8337
315539,CVS PHARAMCY  2201,270 Bussey St,,Dedham,MA,02026,2544,NORFOLK,Other,42.247864,-71.154419,,,8351
379615,BAZAAR,1432 Beacon St,,Brookline,MA,02446,2003,NORFOLK,Grocery Store,42.340946,-71.126472,,,8372
379755,CVS PHARMACY 117,1921 Centre St,,West Roxbury,MA,02132,2516,SUFFOLK,Other,42.283981,-71.157623,,,8383
379940,Stop & Shop 455,695 Main St,,Winchester,MA,01890,1902,MIDDLESEX,Supermarket,42.455994,-71.136978,,,8401
331394,Trader Joe's 504,958 Highland Ave,,Needham Heights,MA,02494,    ,NORFOLK,Supermarket,42.292278,-71.235092,,,8495
380437,Stop & Shop 4,950 American Legion Hwy,,Roslindale,MA,02131,4701,SUFFOLK,Supermarket,42.275009,-71.114784,,,8565
380456,NEIGHBORHOOD CONVENIENCE STORE,165 D St,,South Boston,MA,02127,2516,SUFFOLK,Convenience Store,42.336708,-71.053268,,,8568
380576,A C PRODUCE CO,487 Main St,,Springfield,MA,01105,2438,HAMPDEN,Grocery Store,42.092976,-72.580086,,,8579
380672,Shaw's 3507,34 Essex St,,Melrose,MA,02176,3102,MIDDLESEX,Supermarket,42.456223,-71.066139,,,8593
380950,Tedeschi Food Shops 37495H,320 Neponset Ave,,Dorchester,MA,02122,3124,SUFFOLK,Convenience Store,42.288395,-71.04705,,,8612
1073415,Methuen Market,49 Jackson St,,Methuen,MA,01844,5068,ESSEX,Convenience Store,42.724419,-71.15947,,,8675
312928,Walgreens 4072,1890 Columbus Ave,,Roxbury,MA,02119,1047,SUFFOLK,Other,42.317333,-71.098206,,,8713
1649926,Bonanza Food Market,179-183 Jackson St.,,Lawrence,MA,01841,    ,ESSEX,Grocery Store,42.713959,-71.157692,,,8725
331951,Walgreens 19452,348 Greenwood St,,Worcester,MA,01607,1728,WORCESTER,Other,42.212685,-71.796143,,,8750
1659162,Tropical Food Mart,4545 Washington St,,Roslindale,MA,02131,4022,SUFFOLK,Convenience Store,42.27832,-71.13723,,,8786
332940,Price Chopper Spencer 150,133 Main St,,Spencer,MA,01562,2161,WORCESTER,Supermarket,42.24538,-71.993637,,,8798
314769,M & M Seafood,1122 Main St,,Brockton,MA,02301,6831,PLYMOUTH,Grocery Store,42.063168,-71.015244,,,8921
333300,Cumberland Farms 2326,395 W Main St,,Hyannis,MA,02601,3644,BARNSTABLE,Convenience Store,41.648571,-70.31134,,,8946
289619,CUMBERLAND FARMS  6762,550 Kimball St,,Fitchburg,MA,01420,7647,WORCESTER,Convenience Store,42.582912,-71.8181,,,9040
356421,Walgreens 01864,324 Massachusetts Ave,,Arlington,MA,02474,8306,MIDDLESEX,Other,42.410275,-71.147652,,,9238
356514,Walgreens 17938,350 Cambridge Rd,,Woburn,MA,01801,6037,MIDDLESEX,Other,42.460865,-71.165764,,,9244
1398213,Racing Mart,1487 Bay St,,Springfield,MA,01109,1201,HAMPDEN,Convenience Store,42.130577,-72.53434,,,9253
356699,VICENTE'S LIQUORS & TROPICAL GROCERY,689 Main St,,Brockton,MA,02301,6041,PLYMOUTH,Super Store,42.07143,-71.019211,,,9262
357342,Walmart  2157,506 State Rd,,N Dartmouth,MA,02747,1802,BRISTOL,Super Store,41.64098,-71.006691,,,9320
297412,CVS PHARMACY  2171,63 Canal St,,Millbury,MA,01527,3252,WORCESTER,Other,42.193489,-71.754951,,,9354
349126,SUNNYS CONVENIENCE LLC,100 Lawton Ave,,Taunton,MA,02780,5057,BRISTOL,Convenience Store,41.873337,-71.105957,,,9356
296470,Walmart  2683,337 Russell St,,Hadley,MA,01035,3536,HAMPSHIRE,Super Store,42.353226,-72.554268,,,9462
296623,CVS PHARMACY 1111,104 West St,,Ware,MA,01082,1448,HAMPSHIRE,Other,42.256908,-72.248245,,,9471
296697,CVS PHARMACY  1121,174 Littleton Rd,,Westford,MA,01886,3191,MIDDLESEX,Other,42.567196,-71.422913,,,9481
296703,Shaw's 3581,255 E Central St,,Franklin,MA,02038,1317,NORFOLK,Supermarket,42.081398,-71.38665,,,9482
334885,SILVA'S MINI MARKET,40 Perry St,,Lowell,MA,01852,2307,MIDDLESEX,Grocery Store,42.640831,-71.301788,,,9549
297709,Trader Joe's 501,1317 Beacon St,,Brookline,MA,02446,5242,NORFOLK,Supermarket,42.341923,-71.120506,,,9565
297905,7-Eleven 37381H,2360 State Hwy,,Eastham,MA,02642,    ,BARNSTABLE,Convenience Store,41.828236,-69.97316,,,9578
298619,Walgreens 4393,54 Elliott St,,Beverly,MA,01915,3359,ESSEX,Other,42.553913,-70.881416,,,9628
349327,Amaral's Central Market,872 Globe St,,Fall River,MA,02724,3247,BRISTOL,Supermarket,41.685238,-71.166084,,,9632
355512,Walgreens 17787,381 Cooley St,,Springfield,MA,01128,1113,HAMPDEN,Other,42.093098,-72.499237,,,9706
355785,MARKET BASKET 18,70 Pleasant Valley St,Ste 5,Methuen,MA,01844,7286,ESSEX,Super Store,42.742077,-71.164894,,,9864
347685,MARKET BASKET 32,170 Everett Ave,,Chelsea,MA,02150,1813,SUFFOLK,Super Store,42.396156,-71.042458,,,9967
352326,Market Basket 14,90 Water St,,Fitchburg,MA,01420,5431,WORCESTER,Super Store,42.580273,-71.795021,,,10096
