PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
00101,6979,13444,4473,2506,3752,40,0.35907723169508526,12093,6663,0.550979905730588
00102,5171,8277,1371,3800,6223,23,0.7348675304583253,8187,5984,0.7309148650299255
00200,14730,28234,4374,10356,20023,135,0.7030549898167006,22855,17637,0.7716910960402538
00300,11626,23078,2357,9269,18485,85,0.7972647514192328,19108,16171,0.8462947456562696
00400,9030,29950,4220,4810,12221,241,0.5326688815060908,15589,8810,0.5651420873692988
