Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
1695660,Ace Of Spirits Llc,3720 W Olympic Blvd,,Los Angeles,CA,90019,2029,LOS ANGELES,Convenience Store,34.053116,-118.31937,,,2
843531,Carniceria La Oaxaquena,3701 W Pico Blvd,,Los Angeles,CA,90019,3451,LOS ANGELES,Grocery Store,34.047501,-118.32166,,,3
1602171,McDonald's #12036,405 N Alvarado St,,Los Angeles,CA,90026,4901,LOS ANGELES,Restaurant Meals Program,34.070583,-118.26817,,,4
1694653,Yoshinoya #1261,9157 De Soto Ave,,Chatsworth,CA,91311,4906,LOS ANGELES,Restaurant Meals Program,34.23719,-118.58907,,,5
1013367,Ideal Market,2036 Market St,,Oakland,CA,94607,3336,ALAMEDA,Convenience Store,37.81292,-122.27889,,,6
1404673,7-eleven 17970G,3923 Pioneer Trl,,South Lake Tahoe,CA,96150,8809,EL DORADO,Convenience Store,38.952816,-119.94675,,,8
1693176,Wendy's #24,395 Oro Dam Blvd E,,Oroville,CA,95965,5713,BUTTE,Restaurant Meals Program,39.497597,-121.5723,,,19
1681764,Oroville Downtown Wednesday Market,1200 Montgomery St,,Oroville,CA,95965,4903,BUTTE,Farmers and Markets,39.51136,-121.56374,,,20
1693173,Wendy's #12,1301 Bridge St,,Yuba City,CA,95993,3549,SUTTER,Restaurant Meals Program,39.132664,-121.63529,,,21
1696879,Papa John's #2765,105 W Carson St,Ste C,Carson,CA,90745,2602,LOS ANGELES,Restaurant Meals Program,33.832035,-118.27869,,,55
1694038,Yoshinoya #1149,6800 Reseda Blvd,Ste H,Reseda,CA,91335,4256,LOS ANGELES,Restaurant Meals Program,34.194107,-118.53583,,,57
1449591,Covina Burgers,523 E San Bernardino Rd,,Covina,CA,91723,1732,LOS ANGELES,Restaurant Meals Program,34.091129,-117.88074,,,58
1693932,Yoshinoya #1153,1701 N Broadway,Ste A,Santa Ana,CA,92706,2644,ORANGE,Restaurant Meals Program,33.760361,-117.86913,,,59
1698585,Vallarta Supermarkets 76,851 W Olive Avenue,Suite 370,Merced,CA,95348,    ,MERCED,Super Store,37.320354,-120.48341,,,60
1689370,Perkins Shell,585 E Perkins St,,Ukiah,CA,95482,4508,MENDOCINO,Convenience Store,39.151134,-123.19943,,,68
1693924,Yoshinoya #1152,13750 Roscoe Blvd,,Panorama City,CA,91402,3840,LOS ANGELES,Restaurant Meals Program,34.22123,-118.43314,,,102
1693550,Carniceria Robledo,1612 11th St,,Reedley,CA,93654,2902,FRESNO,Specialty Store,36.59671,-119.44987,,,104
1692757,Premium Meat Market #2,1544 W Grand Ave,,Grover Beach,CA,93433,2238,SAN LUIS OBISPO,Grocery Store,35.120209,-120.61262,,,105
1688842,Lost Sierra Food Project,501 Crescent St,,Quincy,CA,95971,9130,PLUMAS,Farmers and Markets,39.942917,-120.95507,,,107
1698021,University Pizza Shop,7242 University Ave,,La Mesa,CA,91942,5928,SAN DIEGO,Restaurant Meals Program,32.755798,-117.04196,,,148
1690924,7-eleven 26688C,22950 Joaquin Gully Rd,,Twain Harte,CA,95383,9591,TUOLUMNE,Convenience Store,38.038322,-120.23,,,150
1688661,Yc Asia International,1100 Garden Hwy,Ste 1400,Yuba City,CA,95991,7595,SUTTER,Grocery Store,39.111172,-121.61658,,,151
1634117,Taco Bell #15599,17170 Main St,,Hesperia,CA,92345,6036,SAN BERNARDINO,Restaurant Meals Program,34.419903,-117.28795,,,201
1397016,SOCAL FOOD GROUP LP DEL TACO 1307,1155 B Street,,San Diego,CA,92101,    ,SAN DIEGO,Restaurant Meals Program,32.717762,-117.15422,,,203
679690,JACK'S GIT-N-GO,105 N J St,,Tulare,CA,93274,4021,TULARE,Convenience Store,36.208221,-119.34767,,,204
1634424,Safeway Fuel Center 5841,1790 Pleasant Grove Blvd,,Roseville,CA,95747,8720,PLACER,Convenience Store,38.766361,-121.35819,,,205
1395931,Indian Groceries 1,1560 Geer Rd,,Turlock,CA,95380,3233,STANISLAUS,Other,37.506882,-120.84825,,,206
1632025,Carl's Jr. #7462,100 N Walnut Rd,,Turlock,CA,95380,9588,STANISLAUS,Restaurant Meals Program,37.493225,-120.87146,,,207
1628687,South Turlock Grocery Outlet 262,1330 W Main St,,Turlock,CA,95380,5116,STANISLAUS,Supermarket,37.491272,-120.86368,,,208
1690969,Royal Market And Deli,10846 Downey Ave,,Downey,CA,90241,3720,LOS ANGELES,Convenience Store,33.942768,-118.13063,,,223
1631922,Subway 46347,2800 E 1st St,,Los Angeles,CA,90033,3636,LOS ANGELES,Restaurant Meals Program,34.041245,-118.20458,,,273
1626682,F & R Market & Tobacco,9018 Avalon Blvd,,Los Angeles,CA,90003,3812,LOS ANGELES,Convenience Store,33.954033,-118.26478,,,275
1625568,Kaliman Liquor & Market,12122 Centralia Rd,,Hawaiian Gardens,CA,90716,1027,LOS ANGELES,Convenience Store,33.838543,-118.07364,,,276
911208,La Raza Market,5040 International Blvd,Ste B,Oakland,CA,94601,5265,ALAMEDA,Grocery Store,37.769398,-122.20831,,,278
1625914,Loma Rica Market,11269 Loma Rica Rd,,Marysville,CA,95901,8728,YUBA,Grocery Store,39.306335,-121.42678,,,280
1528034,Los Olivos Market,4766 Mission St,,San Francisco,CA,94112,2745,SAN FRANCISCO,Grocery Store,37.721889,-122.43703,,,302
1693629,Blueberry Hill Farm,3290 Kings Valley Rd,,Crescent City,CA,95531,9643,DEL NORTE,Farmers and Markets,41.80489,-124.13949,,,304
1693249,Albertacos Mexican Food,2209 Orange St,,Riverside,CA,92501,2201,RIVERSIDE,Restaurant Meals Program,33.995522,-117.36447,,,309
1696876,Papa John's #2296,29505 S Western Ave,Ste 100,Rancho Palos Verdes,CA,90275,1356,LOS ANGELES,Restaurant Meals Program,33.749912,-118.30979,,,357
1694691,Yoshinoya #1234,14225 S Vermont Ave,,Gardena,CA,90247,2207,LOS ANGELES,Restaurant Meals Program,33.902164,-118.2923,,,358
1694714,Yoshinoya #1163,18389 Colima Rd,,Rowland Heights,CA,91748,2762,LOS ANGELES,Restaurant Meals Program,33.988644,-117.90501,,,359
1694726,Yoshinoya #1167,3501 Madison St,,Riverside,CA,92504,3716,RIVERSIDE,Restaurant Meals Program,33.937042,-117.40528,,,360
1693470,Little Dubai Market 1,3511 Madison St,Ste B,Riverside,CA,92504,3739,RIVERSIDE,Convenience Store,33.937481,-117.40468,,,361
1226153,Boss Supermarket,2551 Noriega St,,San Francisco,CA,94122,4126,SAN FRANCISCO,Other,37.753456,-122.49105,,,362
1437561,Huizhong Trade Co Llc,2883 San Bruno Ave,,San Francisco,CA,94134,1510,SAN FRANCISCO,Other,37.72551,-122.40259,,,363
1689440,7-eleven #22914g,3110 Senter Rd,,San Jose,CA,95111,1257,SANTA CLARA,Convenience Store,37.294819,-121.83414,,,364
1697518,Lucky Mart,10074 Chapman Ave,,Garden Grove,CA,92840,2821,ORANGE,Convenience Store,33.788269,-117.95743,,,372
1687228,Fastrip 777,692 S San Jacinto Ave,,San Jacinto,CA,92583,4136,RIVERSIDE,Convenience Store,33.780571,-116.95921,,,373
1694706,Yoshinoya #1157,13512 Harbor Blvd,,Garden Grove,CA,92843,3819,ORANGE,Restaurant Meals Program,33.766792,-117.92003,,,374
1294140,4 Way Meat Market El Rio,2746 E Vineyard Ave,,Oxnard,CA,93036,1627,VENTURA,Grocery Store,34.236561,-119.1697,,,375
1686425,WaBa Grill #175,7109 W Sunset Blvd,,Los Angeles,CA,90046,4411,LOS ANGELES,Restaurant Meals Program,34.098145,-118.3447,,,413
1696737,McDonald's #1296,909 E Main St,,Alhambra,CA,91801,4135,LOS ANGELES,Restaurant Meals Program,34.099869,-118.11772,,,415
1696872,Papa John's #2156,1202 Beryl St,,Redondo Beach,CA,90277,2427,LOS ANGELES,Restaurant Meals Program,33.853756,-118.38081,,,458
1679224,Perez Market,9790 Jurupa Rd,,Jurupa Valley,CA,92509,3518,RIVERSIDE,Grocery Store,33.993961,-117.49675,,,460
1694718,Yoshinoya #1171,24318 Hemlock Ave,Ste H,Moreno Valley,CA,92557,7223,RIVERSIDE,Restaurant Meals Program,33.943501,-117.24065,,,461
1694035,Yoshinoya #1133,14510 Newport Ave,,Tustin,CA,92780,6004,ORANGE,Restaurant Meals Program,33.732227,-117.82763,,,462
1695224,El Mercado Market,119 S C St,,Madera,CA,93638,3622,MADERA,Super Store,36.962891,-120.0565,,,467
1694963,McDonald's #25060,1280 E Whitmore Ave,,Modesto,CA,95358,9408,STANISLAUS,Restaurant Meals Program,37.594479,-120.97561,,,468
1694695,Yoshinoya #1216,12555 Alondra Blvd,,Norwalk,CA,90650,7351,LOS ANGELES,Restaurant Meals Program,33.888039,-118.06441,,,500
1694037,Yoshinoya #1134,1441 E Colorado Blvd,,Pasadena,CA,91106,2001,LOS ANGELES,Restaurant Meals Program,34.146469,-118.12061,,,506
1694723,Yoshinoya #1169,15685 E Valley Blvd,,City of Industry,CA,91744,3945,LOS ANGELES,Restaurant Meals Program,34.019608,-117.95718,,,508
1698595,McDonald's #12744,1459 Main St,,Watsonville,CA,95076,3759,SANTA CRUZ,Restaurant Meals Program,36.916714,-121.77583,,,509
1688539,Tandoori Nights,1420 E Roseville Pkwy,Ste 155,Roseville,CA,95661,3090,PLACER,Restaurant Meals Program,38.761143,-121.24918,,,511
1688500,Sutter Auburn Faith Farmers Market,1185 Education St,,Auburn,CA,95602,    ,PLACER,Farmers and Markets,38.944401,-121.10294,,,512
1065653,Prestige Liquor & Wine NO,1050 Howe Ave,,Sacramento,CA,95825,3907,SACRAMENTO,Convenience Store,38.58461,-121.41495,,,516
1689941,Centro-america Market,16906 Parthenia St,,Northridge,CA,91343,4506,LOS ANGELES,Grocery Store,34.227852,-118.5007,,,550
1694668,Yoshinoya #1274,1821 N Long Beach Blvd,,Compton,CA,90221,1293,LOS ANGELES,Restaurant Meals Program,33.908485,-118.20917,,,551
1471397,Golden Ox #3,1195 E Mission Blvd,,Pomona,CA,91766,2136,LOS ANGELES,Restaurant Meals Program,34.05579,-117.73277,,,552
1691540,Fun Market And Tobacco,15020 Prairie Ave,,Hawthorne,CA,90250,8316,LOS ANGELES,Convenience Store,33.895599,-118.34366,,,600
1694712,Yoshinoya #1180,11536 Telegraph Rd,,Santa Fe Springs,CA,90670,3110,LOS ANGELES,Restaurant Meals Program,33.947742,-118.08771,,,601
1680976,Beverage House Liquor # 30,2721 E Carson St,,Carson,CA,90810,1511,LOS ANGELES,Convenience Store,33.831993,-118.21732,,,602
1694658,Yoshinoya #1262,8400 Sunland Blvd,,Sun Valley,CA,91352,3436,LOS ANGELES,Restaurant Meals Program,34.224094,-118.3652,,,603
1684065,Hatseni Bakeshop ,8215 Sunland Blvd,Unit A,Sun Valley,CA,91352,3362,LOS ANGELES,Specialty Store,34.219933,-118.36853,,,604
1649763,3536 McDonald's of Pomona,2145 Murchison Ave,,Pomona,CA,91768,1145,LOS ANGELES,Restaurant Meals Program,34.071934,-117.78943,,,643
1666916,McDonald's #7436,1516 Canyon del Rey Blvd,,Seaside,CA,93955,3501,MONTEREY,Restaurant Meals Program,36.60833,-121.85614,,,644
1697691,Burger King 6042,2085 W Holt Ave,,Pomona,CA,91768,3329,LOS ANGELES,Restaurant Meals Program,34.061947,-117.7873,,,645
1698874,Oakley Shell 191,920 W Cypress Rd,,Oakley,CA,94561,2115,CONTRA COSTA,Convenience Store,37.990791,-121.70847,,,646
1697613,Sonic Drive Ins Salinas,1080 N Davis Rd,,Salinas,CA,93907,1908,MONTEREY,Restaurant Meals Program,36.696568,-121.66827,,,647
1695963,McDonald's #4439,4340 Bonita Rd,,Bonita,CA,91902,1424,SAN DIEGO,Restaurant Meals Program,32.661434,-117.0342,,,652
1682931,Big K Market,6196 Federal Blvd,,San Diego,CA,92114,1401,SAN DIEGO,Convenience Store,32.729172,-117.06371,,,653
1696750,McDonald's #5330,13814 Valley Blvd,,La Puente,CA,91746,2514,LOS ANGELES,Restaurant Meals Program,34.044048,-117.98854,,,654
734058,Ramona Liquor & Deli Market,13750 Ramona Blvd,,Baldwin Park,CA,91706,4021,LOS ANGELES,Convenience Store,34.083141,-117.97285,,,655
1696966,Habibi's Hot Chicken,14103 Ramona Blvd,Ste D,Baldwin Park,CA,91706,3164,LOS ANGELES,Restaurant Meals Program,34.085152,-117.96652,,,656
1696749,McDonald's #37029,13847 Amar Rd,,La Puente,CA,91746,1603,LOS ANGELES,Restaurant Meals Program,34.053818,-117.97441,,,657
1514438,Matador Carniceria,1505 N Baker Ave,,Ontario,CA,91764,1423,SAN BERNARDINO,Convenience Store,34.085197,-117.62039,,,658
1642015,Yoshinoya #1259 {Walnut),1269 N Grand Ave,,Walnut,CA,91789,1312,LOS ANGELES,Restaurant Meals Program,34.04451,-117.84952,,,659
1695965,McDonald's #6981,2345 El Cajon Blvd,,San Diego,CA,92104,1105,SAN DIEGO,Restaurant Meals Program,32.75481,-117.13927,,,660
1696745,McDonald's #30244,1520 W Valley Blvd,,Alhambra,CA,91803,2322,LOS ANGELES,Restaurant Meals Program,34.077271,-118.13939,,,699
1647908,Denny's #7435,3060 Sepulveda Blvd,,Torrance,CA,90505,2717,LOS ANGELES,Restaurant Meals Program,33.824181,-118.34144,,,701
1215558,Star Liquor & Market,9557 Jamacha Blvd,,Spring Valley,CA,91977,5139,SAN DIEGO,Convenience Store,32.707523,-116.99305,,,703
1688491,Heart T Hogs,33759 Hwy 299,,Alturas,CA,96101,    ,MODOC,Farmers and Markets,41.493286,-120.67159,,,705
1688515,Paramount Chevron #5052,6602 Alondra Blvd,,Paramount,CA,90723,3729,LOS ANGELES,Convenience Store,33.888786,-118.18222,,,763
1695967,McDonald's #14228,2254 Otay Lakes Rd,,Chula Vista,CA,91915,1000,SAN DIEGO,Restaurant Meals Program,32.647255,-116.96688,,,764
1699086,Walgreens 21633,740 Quintana Rd,,Morro Bay,CA,93442,1940,SAN LUIS OBISPO,Other,35.367268,-120.84386,,,766
1625062,MR FRIES MAN,401 E Hillcrest Blvd,Ste E,Inglewood,CA,90301,2473,LOS ANGELES,Restaurant Meals Program,33.960976,-118.35011,,,808
1630988,Grocery Outlet Of La Quinta 476,50929 Washington St,,La Quinta,CA,92253,2889,RIVERSIDE,Supermarket,33.679119,-116.29691,,,811
1696170,Del Taco #1545,1025 Main St,,Ramona,CA,92065,2120,SAN DIEGO,Restaurant Meals Program,33.041874,-116.8695,,,836
1695969,McDonald's #39725,5824 Montezuma Rd,,San Diego,CA,92115,2341,SAN DIEGO,Restaurant Meals Program,32.770973,-117.07117,,,837
1695485,Franklin Mini Mart,1444 Franklin St,,Oakland,CA,94612,3202,ALAMEDA,Convenience Store,37.804523,-122.2691,,,838
1692938,Weed Farmers Market,450 College Ave,,Weed,CA,96094,2742,SISKIYOU,Farmers and Markets,41.414967,-122.3882,,,839
1693820,The Fifth Spirits,4500 W Century Blvd,,Inglewood,CA,90304,1446,LOS ANGELES,Convenience Store,33.945343,-118.35519,,,848
1475344,Los Primos Mini Market,4322 Beverly Blvd,,Los Angeles,CA,90004,4444,LOS ANGELES,Grocery Store,34.07613,-118.30331,,,850
1571169,Flow,4881 Compton Ave,,Los Angeles,CA,90011,4437,LOS ANGELES,Convenience Store,33.998737,-118.24812,,,851
1694032,Yoshinoya #1129,700 N Vermont Ave,,Los Angeles,CA,90029,3515,LOS ANGELES,Restaurant Meals Program,34.083961,-118.29153,,,852
1693090,El Ranchito Vargas Live Poultry And Meats,15001 S Western Ave,,Gardena,CA,90249,3809,LOS ANGELES,Specialty Store,33.895298,-118.3096,,,853
1696757,McDonald's #540,2020 W Beverly Blvd,,Montebello,CA,90640,3939,LOS ANGELES,Restaurant Meals Program,34.02066,-118.12096,,,854
1691493,Ana's Market,6601 S Main St,,Los Angeles,CA,90003,1529,LOS ANGELES,Convenience Store,33.979504,-118.27415,,,889
1694065,Big Mama's & Papa's Pizzeria,112 W California Ave,,Glendale,CA,91203,2212,LOS ANGELES,Restaurant Meals Program,34.149754,-118.25549,,,891
1685312,Best Price Food Store Inc,3405 N Cedar Ave,,Fresno,CA,93726,6002,FRESNO,Convenience Store,36.781582,-119.75472,,,892
1694187,Mekaz Shop N Save International Market,1324 Sunset Dr,,Antioch,CA,94509,2853,CONTRA COSTA,Grocery Store,37.997105,-121.78722,,,893
1688505,Castaic Arco 42837,31505 Castaic Rd,,Castaic,CA,91384,3922,LOS ANGELES,Convenience Store,34.490646,-118.6185,,,900
1131494,Av Mini Market,8223 S Broadway,,Los Angeles,CA,90003,2827,LOS ANGELES,Convenience Store,33.964329,-118.2785,,,932
514615,7 Eleven #17314 D,504 S Citrus Ave,,Azusa,CA,91702,5932,LOS ANGELES,Convenience Store,34.113842,-117.88974,,,934
1397398,SOCAL FOOD GROUP LP DEL TACO 1310,3106 Sports Arena Blvd,,San Diego,CA,92110,4525,SAN DIEGO,Restaurant Meals Program,32.752171,-117.20516,,,935
1631867,Del Taco Store #93,6275 Foothill Blvd,,Tujunga,CA,91042,2723,LOS ANGELES,Restaurant Meals Program,34.241978,-118.26791,,,936
1228509,Glenrose Liquor & Distribution Inc.,1307 W Glenoaks Blvd,,Glendale,CA,91201,2203,LOS ANGELES,Convenience Store,34.166592,-118.28291,,,937
1631945,Carl's Jr 7457,1551 E Pacheco Blvd,,Los Banos,CA,93635,4902,MERCED,Restaurant Meals Program,37.056904,-120.8316,,,938
1631938,Carl's Jr 7760,1941 E Pacheco Blvd,,Los Banos,CA,93635,4936,MERCED,Restaurant Meals Program,37.056561,-120.82504,,,939
1630577,King Drive In,800 Norris Rd,,Bakersfield,CA,93308,3203,KERN,Restaurant Meals Program,35.419891,-119.03725,,,941
1618204,Dollarworld Airport 1,1306 Airport Dr,,Bakersfield,CA,93308,3138,KERN,Convenience Store,35.41853,-119.03853,,,942
1375087,Wayside Inn Market Partners no,718-710 Us Hwy 395,,Standish,CA,96128,    ,LASSEN,Convenience Store,40.364964,-120.42358,,,944
1099119,Main Street Farmers' Market,574 Main St,,Placerville,CA,95667,5610,EL DORADO,Farmers and Markets,38.728989,-120.7971,,California Department of Food and Agriculture,951
1634663,Taco Bell #18365,2250 E Main St,,Ventura,CA,93001,3541,VENTURA,Restaurant Meals Program,34.276722,-119.26644,,,1001
1631000,Bookstore Convenience Store ,6049 E 7th St,,Long Beach,CA,90840,0007,LOS ANGELES,Convenience Store,33.778618,-118.11363,,,1002
1212238,Reynoso Meat Market,9360 Road 236,,Terra Bella,CA,93270,9220,TULARE,Grocery Store,35.959702,-119.04403,,,1004
1628147,Arco Ampm #42735,806 W Harvard Blvd,,Santa Paula,CA,93060,    ,VENTURA,Convenience Store,34.340057,-119.08537,,,1005
1635220,Taco Bell #035470,6031 Greenback Ln,,Citrus Heights,CA,95621,4740,SACRAMENTO,Restaurant Meals Program,38.680588,-121.32197,,,1007
1635218,Taco Bell #035469,4041 Manzanita Ave,,Carmichael,CA,95608,1723,SACRAMENTO,Restaurant Meals Program,38.638603,-121.32851,,,1008
1635114,Taco Bell #034193,4972 E Kings Canyon Rd,,Fresno,CA,93727,3896,FRESNO,Restaurant Meals Program,36.735561,-119.729,,,1009
1632881,Circle K,1292 W Mill St,Ste 101,San Bernardino,CA,92410,2500,SAN BERNARDINO,Convenience Store,34.092552,-117.31326,,,1010
1635139,Taco Bell #034212,5651 E Kings Canyon Rd,,Fresno,CA,93727,4641,FRESNO,Restaurant Meals Program,36.737484,-119.6996,,,1012
1635149,Taco Bell #034217,2928 N Fowler Way,,Fresno,CA,93727,9148,FRESNO,Restaurant Meals Program,36.778339,-119.68155,,,1013
1630940,McDonald's #35319,110 Riverpark Blvd,,Oxnard,CA,93036,7684,VENTURA,Restaurant Meals Program,34.23328,-119.17278,,,1015
1630927,McDonald's #12993,2201 N Rose Ave,,Oxnard,CA,93036,2604,VENTURA,Restaurant Meals Program,34.222366,-119.1589,,,1016
1630980,McDonald's #3993,138 E Harvard Blvd,,Santa Paula,CA,93060,3314,VENTURA,Restaurant Meals Program,34.346386,-119.07061,,,1060
1631088,Dollar King Glendale Ave. 14,545 N Glendale Ave,,Glendale,CA,91206,3307,LOS ANGELES,Convenience Store,34.154709,-118.24421,,,1061
1632403,Upland Circle K,681 E Foothill Blvd,,Upland,CA,91786,3958,SAN BERNARDINO,Convenience Store,34.107555,-117.6426,,,1062
1627912,Food Zone,4720 Macarthur Blvd,,Oakland,CA,94619,2761,ALAMEDA,Convenience Store,37.785397,-122.1899,,,1065
1655145,Carl's Jr. #1100290,43350 Florida Ave,,Hemet,CA,92544,5220,RIVERSIDE,Restaurant Meals Program,33.747913,-116.90475,,,1067
1628096,Arco Ampm 66463,1631 Hosking Ave,,Bakersfield,CA,93307,    ,KERN,Convenience Store,35.28075,-119.02028,,,1068
1528607,Village Market,370 W 2nd St,,Claremont,CA,91711,4728,LOS ANGELES,Convenience Store,34.095554,-117.71897,,,1113
920070,7 Eleven 16269,4625 Albany Dr,,San Jose,CA,95129,1108,SANTA CLARA,Convenience Store,37.321781,-121.98414,,,1115
236561,Cal Vine Market,429-431 W  CALIFORNIA,,ONTARIO,CA,91761,    ,SAN BERNARDINO,Grocery Store,34.055813,-117.6468,,,1116
1631539,Great Gas,398 1st St,,Gilroy,CA,95020,5029,SANTA CLARA,Convenience Store,37.013046,-121.57661,,,1118
1635214,Taco Bell #035467,7730 Sunrise Blvd,,Citrus Heights,CA,95610,2310,SACRAMENTO,Restaurant Meals Program,38.706604,-121.27126,,,1121
1635929,Tom's Chino Toms,12713 Central Ave,,Chino,CA,91710,3511,SAN BERNARDINO,Restaurant Meals Program,34.022186,-117.68893,,,1122
1632088,M & M Market & Liquor,4494 Francis Ave,,Chino,CA,91710,1615,SAN BERNARDINO,Convenience Store,34.042088,-117.70753,,,1125
1620764,Valley Mini Market,13439 Osborne St,Ste 5,Arleta,CA,91331,4752,LOS ANGELES,Grocery Store,34.242599,-118.42602,,,1134
1630815,Eastern Liquor Market,8100 Eastern Ave,,Bell Gardens,CA,90201,6190,LOS ANGELES,Convenience Store,33.95805,-118.16442,,,1138
1635236,Taco Bell #036130,4071 E Ventura Ave,,Fresno,CA,93702,3501,FRESNO,Restaurant Meals Program,36.736282,-119.75636,,,1140
1628920,76 Gas Station And Convenience,290 Iowa Ave,,Riverside,CA,92507,1010,RIVERSIDE,Convenience Store,34.015965,-117.33959,,,1144
1628421,Rummi Mart,22650 Mission Blvd,,Hayward,CA,94541,5102,ALAMEDA,Grocery Store,37.671776,-122.08295,,,1147
1630609,Piara Pizza Cudahy,7940 Atlantic Ave,Ste E,Cudahy,CA,90201,5773,LOS ANGELES,Restaurant Meals Program,33.962086,-118.18593,,,1151
1631019,Kim's Discount Store,5324 Long Beach Blvd,,Long Beach,CA,90805,5810,LOS ANGELES,Other,33.852913,-118.19572,,,1154
1634681,Taco Bell #19410,20185 US Highway 18,,Apple Valley,CA,92307,2958,SAN BERNARDINO,Restaurant Meals Program,34.52729,-117.22321,,,1157
959947,7-eleven Store 2172-27007,2244 Fairview Rd,A1,Costa Mesa,CA,92627,7809,ORANGE,Convenience Store,33.655975,-117.90714,,,1163
1077881,Morena Mexican Meat Market,21935 US Highway 18,,Apple Valley,CA,92307,3915,SAN BERNARDINO,Grocery Store,34.499851,-117.18488,,,1166
1621326,Popeye's #13491,10723 Sepulveda Blvd,,Mission Hills,CA,91345,1903,LOS ANGELES,Restaurant Meals Program,34.265259,-118.46772,,,1169
1666882,Beverage House Liquor # 17,1955 Patterson Rd,,Oxnard,CA,93035,3249,VENTURA,Convenience Store,34.181496,-119.20876,,,1172
1632014,Carl's Jr. #7458,301 S Madera Ave,,Madera,CA,93637,5430,MADERA,Restaurant Meals Program,36.952126,-120.05576,,,1175
1366770,Los Hermanos Market,1440 Weedpatch Hwy,Ste A,Bakersfield,CA,93307,9333,KERN,Grocery Store,35.342422,-118.91431,,,1181
1205754,The Super Market 98 Plus,2625 S Western Ave,,Los Angeles,CA,90018,2628,LOS ANGELES,Grocery Store,34.032074,-118.30935,,,1212
1623157,J&m Market,2643 E 4th St,,Los Angeles,CA,90033,4420,LOS ANGELES,Convenience Store,34.039127,-118.2081,,,1213
1628776,JK Market,2501 E 4th St,,Los Angeles,CA,90033,4418,LOS ANGELES,Convenience Store,34.040142,-118.21036,,,1214
1631156,Global Liquor,13676 Telegraph Rd,,Whittier,CA,90604,2422,LOS ANGELES,Convenience Store,33.935135,-118.03983,,,1216
1615885,M A Liquor 1,12126 Beach Blvd,,Stanton,CA,90680,3714,ORANGE,Convenience Store,33.786053,-117.992,,,1219
1628909,Liquor King,1040 S 12th Ave,,Hanford,CA,93230,5710,KINGS,Convenience Store,36.312534,-119.6731,,,1220
1635234,Taco Bell #036022,6915 N Golden State Blvd,,Fresno,CA,93722,9364,FRESNO,Restaurant Meals Program,36.83506,-119.91844,,,1223
1633865,Family Affair Southern Cuisine,3753 W Slauson Ave,,Los Angeles,CA,90043,2946,LOS ANGELES,Restaurant Meals Program,33.989269,-118.33965,,,1224
1631973,Gas N Go,1711 4th St,,Eureka,CA,95501,0721,HUMBOLDT,Convenience Store,40.804962,-124.15331,,,1226
1635133,Taco Bell #034207,2131 Shaw Ave,,Clovis,CA,93611,8937,FRESNO,Restaurant Meals Program,36.808887,-119.67516,,,1227
1635266,Taco Bell #034209,830 Herndon Ave,,Clovis,CA,93612,0489,FRESNO,Restaurant Meals Program,36.836018,-119.69952,,,1228
1635129,Taco Bell #034206,290 W Ashlan Ave,,Clovis,CA,93612,5615,FRESNO,Restaurant Meals Program,36.793633,-119.71693,,,1229
1277426,Weimar Food And Liquor,21030 Canyon Way,,Weimar,CA,95736,2500,PLACER,Convenience Store,39.043163,-120.9729,,,1232
1635242,Taco Bell #034200,1930 E 20th St,,Chico,CA,95928,6342,BUTTE,Restaurant Meals Program,39.727528,-121.80665,,,1233
1635307,El Pollo Loco #5451,7519 S Atlantic Ave,,Cudahy,CA,90201,5017,LOS ANGELES,Restaurant Meals Program,33.9674,-118.18768,,,1267
1621266,Popeye's #13357,9843 Mason Ave,,Chatsworth,CA,91311,5212,LOS ANGELES,Restaurant Meals Program,34.249165,-118.58074,,,1269
1180694,Jack in The Box #3029,260 S Melrose Dr,,Vista,CA,92083,    ,SAN DIEGO,Restaurant Meals Program,33.192329,-117.25318,,,1271
1630508,Stop And Save - Oakdale 1,3460 Oakdale Rd,,Modesto,CA,95355,9622,STANISLAUS,Convenience Store,37.688496,-120.95715,,,1272
1180681,Jack in The Box #75,550 W Mission Ave,,Escondido,CA,92025,    ,SAN DIEGO,Restaurant Meals Program,33.128277,-117.09333,,,1273
1631177,Stop And Save - Coffee 7,1424 Coffee Rd,,Modesto,CA,95355,3105,STANISLAUS,Convenience Store,37.664345,-120.97532,,,1274
1630082,Sahara Market,2508 Oakdale Rd,#6,Modesto,CA,95355,9259,STANISLAUS,Grocery Store,37.677372,-120.95766,,,1276
1625566,Madison Market,4012 Madison St,,Riverside,CA,92504,2642,RIVERSIDE,Convenience Store,33.945667,-117.41331,,,1277
1657873,Carl's Jr. #9022,85 S Tower Sq,,Tulare,CA,93274,4028,TULARE,Restaurant Meals Program,36.208176,-119.34728,,,1333
1657906,Carl's Jr. #9027,1527 Hillman St,,Tulare,CA,93274,1632,TULARE,Restaurant Meals Program,36.227463,-119.33143,,,1352
1621272,Popeye's #3371,2900 Colorado Blvd,,Los Angeles,CA,90041,1012,LOS ANGELES,Restaurant Meals Program,34.142262,-118.22868,,,1354
1630503,Vermont & Imperial Mart,11414 S Vermont Ave,,Los Angeles,CA,90044,6520,LOS ANGELES,Convenience Store,33.930458,-118.29129,,,1355
