PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
00101,3423,4730,585,2838,3734,32,0.8290972830850132,5125,3972,0.7750243902439025
00102,5380,8473,2877,2503,3190,40,0.46524163568773236,7512,4046,0.538604898828541
00103,5946,9136,2995,2951,4982,42,0.49630003363605785,8998,4882,0.542565014447655
00104,20218,44590,14762,5456,10277,112,0.26985854189336234,24684,7847,0.31789823367363473
00105,5793,8377,2557,3236,3451,43,0.5586052131883308,7504,4574,0.6095415778251599
00106,7921,12202,3939,3982,5502,77,0.5027143037495265,10586,5673,0.535896467031929
