PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
02516,6307,16854,1920,4387,9167,58,0.6955763437450452,11328,7952,0.7019774011299436
02600,12437,28241,5875,6562,13551,258,0.5276192007718903,24405,16969,0.6953083384552345
02700,9221,18998,3053,6168,12419,115,0.6689079275566642,16558,12280,0.7416354632201957
02900,10631,23288,3906,6725,13437,96,0.6325839525914777,17444,12605,0.7225980279752351
03000,8705,24504,2564,6141,15813,52,0.7054566341183228,14336,11504,0.8024553571428571
03100,9424,19305,3587,5837,11260,57,0.6193760611205433,19040,13183,0.6923844537815126
03305,14104,36203,6202,7902,19570,124,0.5602665910380034,22493,14326,0.6369092606588717
03306,11899,29875,4547,7352,14606,102,0.6178670476510632,18539,12829,0.6920006472841038
03307,7577,28214,3499,4078,14296,65,0.5382077339316352,11352,7431,0.6545983086680761
03308,9030,23120,3135,5895,14607,82,0.6528239202657807,16250,11719,0.7211692307692308
03309,12565,30294,6328,6237,13783,130,0.4963788300835655,21529,13176,0.6120117051419016
03310,19564,42921,9430,10134,20145,190,0.5179922306276835,27567,15898,0.5767040301810136
03400,12557,32102,4911,7646,18024,176,0.6089034004937485,21354,15740,0.7370984358902314
03501,9926,22165,3602,6324,14176,95,0.6371146483981462,20482,14120,0.689385802167757
03502,11389,22120,3578,7811,12335,133,0.6858372113442796,19309,14460,0.7488735822673365
03600,11950,25550,3385,8565,17620,143,0.7167364016736402,22622,17613,0.7785783750331535
03700,12861,27472,3905,8956,18140,229,0.6963688671176425,22912,17289,0.7545827513966481
03801,15001,35132,5446,9555,17892,129,0.6369575361642558,19166,13142,0.6856934154231451
03802,7713,16146,2354,5359,10116,89,0.69480098534941,11338,8576,0.7563944258246604
03900,17362,36438,6518,10844,20558,182,0.6245824213800253,26923,19804,0.7355792445121272
04000,13364,30222,4840,8524,15754,146,0.637832984136486,20620,13335,0.6467022308438409
04100,11523,26037,3740,7783,17280,158,0.6754317452052417,17749,12903,0.726970533551186
04200,10000,24861,3788,6212,12226,102,0.6212,16426,11300,0.6879337635455984
04301,10084,22212,4416,5668,11354,75,0.5620785402618008,15809,8883,0.5618951230311847
04302,12792,33778,5052,7740,20673,129,0.6050656660412758,18789,12576,0.669327798179786
04400,7521,18269,2784,4737,11045,66,0.62983645791783,12156,8991,0.739634748272458
04501,11010,35290,4439,6571,17120,102,0.5968210717529518,19731,14133,0.7162840200699407
04502,6789,19485,1018,5771,16837,72,0.8500515539843865,13807,11887,0.8609401028463822
04503,4119,7909,879,3240,6508,36,0.786598689002185,8189,7095,0.8664061545976309
04504,8521,25391,2100,6421,16968,54,0.753550052810703,13202,10489,0.7945008332070899
04601,9149,23963,3911,5238,10497,77,0.5725215870586949,12633,7463,0.5907543734663184
04602,7868,16809,2940,4928,9460,63,0.6263345195729537,12684,9276,0.7313150425733207
04603,16312,25102,4813,11499,14918,131,0.704941147621383,22361,17110,0.7651715039577837
04604,7305,10821,639,6666,8943,64,0.9125256673511294,10335,9303,0.9001451378809869
04605,10166,29750,5348,4818,11701,85,0.4739327168994688,17218,10102,0.5867115809037055
04606,8284,26969,3832,4452,12397,79,0.5374215354901014,15714,9761,0.6211658393788978
