PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
02204,10070,19712,5029,5041,9103,208,0.5005958291956306,17810,11309,0.6349803481190343
02300,7992,15964,1961,6031,12173,62,0.7546296296296297,12416,9874,0.795264175257732
02403,10842,26920,6207,4635,9399,112,0.42750415052573326,17149,9921,0.5785176978249461
02404,8758,18555,4503,4255,8219,208,0.48584151632792877,14440,8665,0.6000692520775623
02500,10385,21784,4921,5464,12024,250,0.5261434761675493,17531,10940,0.624037419428441
02600,11683,27992,7001,4682,10033,170,0.40075323119061884,19402,10125,0.5218534171734873
02701,7607,13325,3897,3710,7030,87,0.4877086893650585,11193,6028,0.5385508800142946
02702,6247,10530,2879,3368,5152,54,0.5391387866175764,11765,8193,0.6963875903102422
02803,4017,7846,1455,2562,5609,45,0.6377893950709485,7841,5236,0.6677719678612422
02804,6072,13437,2714,3358,7310,53,0.553030303030303,11134,7379,0.6627447458236034
02805,3843,8619,460,3383,8060,41,0.8803018475149623,7216,6346,0.8794345898004434
02901,5108,12411,2816,2292,3986,35,0.4487079091620987,8296,4273,0.5150675024108003
02902,3438,7448,1759,1679,3096,39,0.4883653286794648,6858,4450,0.6488772236803733
02903,8226,35910,4203,4023,17468,71,0.4890590809628009,13809,8380,0.6068506046781085
03001,3680,9452,1638,2042,6153,29,0.5548913043478261,5917,3657,0.6180496873415582
03002,3099,8336,521,2578,6434,35,0.8318812520167796,6069,4872,0.8027681660899654
03003,8722,42682,4914,3808,18083,82,0.43659711075441415,12568,7206,0.5733609166136219
03102,4654,8529,1998,2656,5407,38,0.5706918779544478,9448,6791,0.7187764606265876
03103,2577,5873,313,2264,5310,26,0.8785409390764455,5970,5096,0.8536013400335009
03110,6021,12463,1359,4662,10563,44,0.7742899850523169,9369,7275,0.776496958053154
03111,5529,10069,1446,4083,8623,38,0.7384698860553446,6498,5014,0.7716220375500153
03112,14222,30885,7133,7089,14536,113,0.49845310082970046,22151,11564,0.5220531804433208
03113,7169,13691,2347,4822,8990,54,0.672618217324592,9525,6526,0.6851443569553806
03114,4951,9620,1861,3090,4571,31,0.6241163401333064,7882,5364,0.6805379345343822
03201,2441,4901,502,1939,3804,33,0.7943465792707907,5537,4662,0.8419721871049305
03202,2080,4419,313,1767,3524,31,0.8495192307692307,4205,3552,0.8447086801426873
03203,2164,4601,283,1881,4231,26,0.8692236598890942,4001,3568,0.891777055736066
03204,2513,6838,320,2193,6323,23,0.8726621567847195,3640,3320,0.9120879120879121
03205,2789,5748,370,2419,5170,25,0.8673359627106489,5227,4665,0.8924813468528793
03206,5549,12950,2227,3322,8732,41,0.598666426383132,8306,5154,0.6205152901516976
03207,2001,3724,341,1660,3354,22,0.8295852073963018,3984,3078,0.7725903614457831
03208,2502,4200,629,1873,3571,26,0.7486011191047163,3636,2894,0.7959295929592959
03209,1797,3611,424,1373,3187,13,0.7640511964385086,3026,2329,0.7696629213483146
03210,3240,6849,1359,1881,3687,30,0.5805555555555556,6043,4440,0.734734403441999
03211,2683,6477,397,2286,5834,28,0.8520313082370481,4607,4210,0.9138267853266768
03212,3789,7398,1860,1929,3832,30,0.5091053048297703,5014,3154,0.6290386916633426
03301,1800,2807,240,1560,2567,23,0.8666666666666667,3210,2796,0.8710280373831776
03302,2245,4316,490,1755,3196,28,0.7817371937639198,3760,3270,0.8696808510638298
03303,2840,4533,729,2111,2693,23,0.7433098591549295,4058,3313,0.8164120256283883
